COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
SWE	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
TUR	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
NOR	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
BGR	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
HUN	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
POL	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RCEU	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RCZ	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
ROM	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
MEME	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
NOA	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
EGY	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
GOLF	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
WAF	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
EAF	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
SAF	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RSA	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
KAZ	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RIS	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RUS	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RUE	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
UKR	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
COR	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
JPN	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
AUS	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
NZL	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
PAC	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
MON	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
CHN	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
TWN	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RSAS	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
NDE	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
IDN	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
THA	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
MYS	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
PHL	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
VNM	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RSEA	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
CAN	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
USA	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
BRA	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
MEX	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
RCAM	1.341	1.65	1.289	1.288	0.4539	1.429	1.177	1.355	1.404	1.293	0.9751	1.301	0.5438	1.125	1.154	1.125	1.189	1.271	1.105	1.2	0.9162	1.351	1.094	0.437	0.4347	0.9575	0.4919	0.8431	1.241	0.5672	0.3865	0.907	2.044	1.275	0.009522	0	0	1.523	1.057	1.246	0.5	0.3732	0	0.4444	0	0	0.5394	0.2824	0.2356	0.5533	0.1521	0.4379	0.1393	0.001054	0.06421	0.2103	0	0	0.7983	0
